1/1/2019,12/17/2019,,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,,,SNLPrice,,SNLPrice,,,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,
,,,,3005566,,XOM,,AAPL,,BRK.B,,MCK,,UNH,,CVS,,GM,,F,,T,,GE,,ABC,,VZ,,CVX,,COST,,FNMA,,KR,,AMZN,,WAG,,HPQ,,,CAH,,ESRX,,JPM,,BA,,MSFT,,BAC,,WFC,,HD,,C,,PSX,,IBM,,VLO,,ANTM,,PG,,STFGX,,GOOGL,,CMCSA,,TGT,,JNJ,,MET,,ADM,,MPC,,FMCC,,PEP,,UTX,,AET,,LOW,,UPS,,AIG,,PRU,,INTC,,HUM,,DIS,,CSCO,,PFE,,DOW,,SYY,,FDX,,CAT,,LMT,,NYSE,,KO,,HCA,,IM,,,ETE,,TSN,,AAL,,DAL,,NFS,,JCI,,BBY,,MRK,,,,GS,,HON,,,,ORCL,,MS,,CI,,UAL,,ALL,,TIBLX,,INTL,,CHS,,AXP,,GILD,,PUSH,,GD,,TJX,,COP,,NKE,,INT,,MMM,,MDLZ,,EXC,,FOXA,,DE,,TSO,,TWX,,
,,,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,,,Price,,Price,,,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,
,,,,,,,11/14/2019,262.64,11/14/2019,219.36,,,11/14/2019,255.83,,,,,,,11/14/2019,38.95,,,,,11/14/2019,59.34,,,,,11/14/2019,3.02,,,11/14/2019,"1,754.60",,,,,,,,,,11/14/2019,128.60,,,11/14/2019,148.06,11/14/2019,32.70,11/14/2019,53.49,,,11/14/2019,73.84,,,,,,,11/14/2019,282.01,,,,,11/14/2019,"1,309.15",,,,,,,11/14/2019,49.30,,,,,11/14/2019,2.85,,,,,,,,,,,11/14/2019,54.19,11/14/2019,92.81,,,11/14/2019,318.00,11/14/2019,147.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/14/2019,219.43,,,,,,,11/14/2019,48.61,11/14/2019,189.70,,,11/14/2019,110.80,,,11/14/2019,38.67,,,11/14/2019,120.93,,,,,,,,,,,,,,,,,,,11/14/2019,44.63,11/14/2019,34.22,,,,,11/14/2019,NA,,
,,,,,,,11/13/2019,264.47,11/13/2019,219.77,,,11/13/2019,253.57,,,,,,,11/13/2019,39.16,,,,,11/13/2019,59.41,,,,,11/13/2019,3.05,,,11/13/2019,"1,753.11",,,,,,,,,,11/13/2019,128.48,,,11/13/2019,147.31,11/13/2019,32.79,11/13/2019,53.29,,,11/13/2019,73.91,,,,,,,11/13/2019,283.74,,,,,11/13/2019,"1,296.18",,,,,,,11/13/2019,49.26,,,,,11/13/2019,2.90,,,,,,,,,,,11/13/2019,54.72,11/13/2019,92.79,,,11/13/2019,318.90,11/13/2019,148.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/13/2019,219.32,,,,,,,11/13/2019,48.39,11/13/2019,190.25,,,11/13/2019,110.57,,,11/13/2019,38.67,,,11/13/2019,120.26,,,,,,,,,,,,,,,,,,,11/13/2019,44.50,11/13/2019,34.26,,,,,11/13/2019,NA,,
,,,,,,,11/12/2019,261.96,11/12/2019,220.89,,,11/12/2019,255.25,,,,,,,11/12/2019,39.17,,,,,11/12/2019,59.32,,,,,11/12/2019,3.21,,,11/12/2019,"1,778.00",,,,,,,,,,11/12/2019,129.16,,,11/12/2019,147.07,11/12/2019,33.09,11/12/2019,54.22,,,11/12/2019,75.07,,,,,,,11/12/2019,283.67,,,,,11/12/2019,"1,297.21",,,,,,,11/12/2019,49.58,,,,,11/12/2019,2.95,,,,,,,,,,,11/12/2019,55.41,11/12/2019,93.31,,,11/12/2019,320.29,11/12/2019,138.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2019,220.41,,,,,,,11/12/2019,49.01,11/12/2019,188.97,,,11/12/2019,110.13,,,11/12/2019,39.64,,,11/12/2019,120.89,,,,,,,,,,,,,,,,,,,11/12/2019,44.32,11/12/2019,34.49,,,,,11/12/2019,NA,,
,,,,,,,11/11/2019,262.20,11/11/2019,220.85,,,11/11/2019,254.09,,,,,,,11/11/2019,39.37,,,,,11/11/2019,59.61,,,,,11/11/2019,3.08,,,11/11/2019,"1,771.65",,,,,,,,,,11/11/2019,129.92,,,11/11/2019,146.11,11/11/2019,33.18,11/11/2019,54.05,,,11/11/2019,75.60,,,,,,,11/11/2019,279.15,,,,,11/11/2019,"1,298.28",,,,,,,11/11/2019,49.22,,,,,11/11/2019,2.88,,,,,,,,,,,11/11/2019,55.40,11/11/2019,92.25,,,11/11/2019,317.56,11/11/2019,136.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/11/2019,219.03,,,,,,,11/11/2019,49.09,11/11/2019,187.16,,,11/11/2019,109.38,,,11/11/2019,39.94,,,11/11/2019,120.90,,,,,,,,,,,,,,,,,,,11/11/2019,44.02,11/11/2019,34.99,,,,,11/11/2019,NA,,
,,,,,,,11/8/2019,260.14,11/8/2019,221.31,,,11/8/2019,256.97,,,,,,,11/8/2019,39.38,,,,,11/8/2019,59.35,,,,,11/8/2019,3.10,,,11/8/2019,"1,785.88",,,,,,,,,,11/8/2019,130.38,,,11/8/2019,145.96,11/8/2019,33.26,11/8/2019,54.10,,,11/8/2019,76.12,,,,,,,11/8/2019,282.09,,,,,11/8/2019,"1,309.00",,,,,,,11/8/2019,49.32,,,,,11/8/2019,2.89,,,,,,,,,,,11/8/2019,55.91,11/8/2019,92.89,,,11/8/2019,317.58,11/8/2019,137.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/8/2019,222.91,,,,,,,11/8/2019,49.15,11/8/2019,188.20,,,11/8/2019,108.19,,,11/8/2019,40.49,,,11/8/2019,121.47,,,,,,,,,,,,,,,,,,,11/8/2019,44.71,11/8/2019,35.14,,,,,11/8/2019,NA,,
,,,,,,,11/7/2019,259.43,11/7/2019,222.74,,,11/7/2019,256.46,,,,,,,11/7/2019,39.42,,,,,11/7/2019,60.53,,,,,11/7/2019,3.10,,,11/7/2019,"1,788.20",,,,,,,,,,11/7/2019,130.00,,,11/7/2019,144.26,11/7/2019,33.23,11/7/2019,54.00,,,11/7/2019,75.81,,,,,,,11/7/2019,279.77,,,,,11/7/2019,"1,306.94",,,,,,,11/7/2019,49.04,,,,,11/7/2019,2.88,,,,,,,,,,,11/7/2019,55.59,11/7/2019,91.84,,,11/7/2019,315.14,11/7/2019,132.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/7/2019,223.29,,,,,,,11/7/2019,48.66,11/7/2019,185.34,,,11/7/2019,107.72,,,11/7/2019,41.50,,,11/7/2019,121.28,,,,,,,,,,,,,,,,,,,11/7/2019,44.70,11/7/2019,34.94,,,,,11/7/2019,NA,,
,,,,,,,11/6/2019,257.24,11/6/2019,222.00,,,11/6/2019,250.52,,,,,,,11/6/2019,39.25,,,,,11/6/2019,60.13,,,,,11/6/2019,3.10,,,11/6/2019,"1,795.77",,,,,,,,,,11/6/2019,129.30,,,11/6/2019,144.06,11/6/2019,32.79,11/6/2019,53.80,,,11/6/2019,74.42,,,,,,,11/6/2019,277.32,,,,,11/6/2019,"1,291.01",,,,,,,11/6/2019,48.60,,,,,11/6/2019,2.89,,,,,,,,,,,11/6/2019,55.52,11/6/2019,90.55,,,11/6/2019,304.94,11/6/2019,131.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/6/2019,218.42,,,,,,,11/6/2019,48.56,11/6/2019,183.13,,,11/6/2019,106.95,,,11/6/2019,41.16,,,11/6/2019,119.69,,,,,,,,,,,,,,,,,,,11/6/2019,44.82,11/6/2019,33.10,,,,,11/6/2019,NA,,
,,,,,,,11/5/2019,257.13,11/5/2019,220.88,,,11/5/2019,250.30,,,,,,,11/5/2019,39.17,,,,,11/5/2019,59.50,,,,,11/5/2019,3.10,,,11/5/2019,"1,801.71",,,,,,,,,,11/5/2019,129.10,,,11/5/2019,144.46,11/5/2019,32.82,11/5/2019,53.30,,,11/5/2019,74.83,,,,,,,11/5/2019,273.00,,,,,11/5/2019,"1,291.44",,,,,,,11/5/2019,48.38,,,,,11/5/2019,2.88,,,,,,,,,,,11/5/2019,54.81,11/5/2019,92.05,,,11/5/2019,294.75,11/5/2019,131.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/5/2019,218.64,,,,,,,11/5/2019,48.75,11/5/2019,181.85,,,11/5/2019,105.84,,,11/5/2019,41.56,,,11/5/2019,118.77,,,,,,,,,,,,,,,,,,,11/5/2019,44.78,11/5/2019,32.84,,,,,11/5/2019,NA,,
,,,,,,,11/4/2019,257.50,11/4/2019,217.98,,,11/4/2019,251.25,,,,,,,11/4/2019,38.89,,,,,11/4/2019,59.87,,,,,11/4/2019,3.06,,,11/4/2019,"1,804.66",,,,,,,,,,11/4/2019,128.82,,,11/4/2019,144.55,11/4/2019,32.40,11/4/2019,52.72,,,11/4/2019,75.15,,,,,,,11/4/2019,271.72,,,,,11/4/2019,"1,289.61",,,,,,,11/4/2019,47.59,,,,,11/4/2019,2.88,,,,,,,,,,,11/4/2019,54.93,11/4/2019,94.50,,,11/4/2019,296.99,11/4/2019,132.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2019,219.87,,,,,,,11/4/2019,48.83,11/4/2019,183.12,,,11/4/2019,106.49,,,11/4/2019,41.67,,,11/4/2019,119.62,,,,,,,,,,,,,,,,,,,11/4/2019,44.50,11/4/2019,32.55,,,,,11/4/2019,NA,,
,,,,,,,11/1/2019,255.82,11/1/2019,215.83,,,11/1/2019,252.21,,,,,,,11/1/2019,38.95,,,,,11/1/2019,60.37,,,,,11/1/2019,3.09,,,11/1/2019,"1,791.44",,,,,,,,,,11/1/2019,127.80,,,11/1/2019,143.72,11/1/2019,31.80,11/1/2019,52.18,,,11/1/2019,73.84,,,,,,,11/1/2019,270.75,,,,,11/1/2019,"1,272.25",,,,,,,11/1/2019,47.26,,,,,11/1/2019,2.91,,,,,,,,,,,11/1/2019,53.76,11/1/2019,92.97,,,11/1/2019,296.20,11/1/2019,132.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2019,217.39,,,,,,,11/1/2019,47.33,11/1/2019,179.51,,,11/1/2019,105.90,,,11/1/2019,40.75,,,11/1/2019,119.14,,,,,,,,,,,,,,,,,,,11/1/2019,45.34,11/1/2019,32.39,,,,,11/1/2019,NA,,
,,,,,,,10/31/2019,248.76,10/31/2019,212.58,,,10/31/2019,252.70,,,,,,,10/31/2019,38.49,,,,,10/31/2019,60.47,,,,,10/31/2019,3.08,,,10/31/2019,"1,776.66",,,,,,,,,,10/31/2019,124.92,,,10/31/2019,143.37,10/31/2019,31.27,10/31/2019,51.63,,,10/31/2019,71.86,,,,,,,10/31/2019,269.08,,,,,10/31/2019,"1,258.80",,,,,,,10/31/2019,46.79,,,,,10/31/2019,2.88,,,,,,,,,,,10/31/2019,52.96,10/31/2019,91.14,,,10/31/2019,294.20,10/31/2019,129.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/31/2019,213.38,,,,,,,10/31/2019,46.05,10/31/2019,178.46,,,10/31/2019,106.42,,,10/31/2019,40.00,,,10/31/2019,117.28,,,,,,,,,,,,,,,,,,,10/31/2019,45.49,10/31/2019,32.04,,,,,10/31/2019,NA,,
,,,,,,,10/30/2019,243.26,10/30/2019,213.25,,,10/30/2019,254.80,,,,,,,10/30/2019,38.20,,,,,10/30/2019,60.82,,,,,10/30/2019,3.18,,,10/30/2019,"1,779.99",,,,,,,,,,10/30/2019,125.73,,,10/30/2019,144.61,10/30/2019,31.62,10/30/2019,52.03,,,10/30/2019,72.97,,,,,,,10/30/2019,273.46,,,,,10/30/2019,"1,260.70",,,,,,,10/30/2019,46.29,,,,,10/30/2019,2.96,,,,,,,,,,,10/30/2019,52.61,10/30/2019,92.31,,,10/30/2019,294.19,10/30/2019,129.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/30/2019,215.81,,,,,,,10/30/2019,46.26,10/30/2019,176.44,,,10/30/2019,104.95,,,10/30/2019,40.77,,,10/30/2019,118.07,,,,,,,,,,,,,,,,,,,10/30/2019,46.66,10/30/2019,32.08,,,,,10/30/2019,NA,,
,,,,,,,10/29/2019,243.29,10/29/2019,213.01,,,10/29/2019,252.29,,,,,,,10/29/2019,38.06,,,,,10/29/2019,60.19,,,,,10/29/2019,3.14,,,10/29/2019,"1,762.71",,,,,,,,,,10/29/2019,126.43,,,10/29/2019,142.83,10/29/2019,32.07,10/29/2019,52.17,,,10/29/2019,73.09,,,,,,,10/29/2019,272.64,,,,,10/29/2019,"1,260.66",,,,,,,10/29/2019,46.68,,,,,10/29/2019,2.93,,,,,,,,,,,10/29/2019,52.10,10/29/2019,93.00,,,10/29/2019,295.84,10/29/2019,129.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/29/2019,217.64,,,,,,,10/29/2019,46.83,10/29/2019,177.98,,,10/29/2019,108.22,,,10/29/2019,41.33,,,10/29/2019,117.42,,,,,,,,,,,,,,,,,,,10/29/2019,45.86,10/29/2019,32.84,,,,,10/29/2019,NA,,
,,,,,,,10/28/2019,249.05,10/28/2019,212.86,,,10/28/2019,247.05,,,,,,,10/28/2019,38.49,,,,,10/28/2019,60.18,,,,,10/28/2019,2.92,,,10/28/2019,"1,777.08",,,,,,,,,,10/28/2019,126.51,,,10/28/2019,144.19,10/28/2019,31.84,10/28/2019,51.65,,,10/28/2019,73.59,,,,,,,10/28/2019,267.67,,,,,10/28/2019,"1,288.98",,,,,,,10/28/2019,46.81,,,,,10/28/2019,2.80,,,,,,,,,,,10/28/2019,52.55,10/28/2019,93.12,,,10/28/2019,289.37,10/28/2019,130.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/28/2019,217.75,,,,,,,10/28/2019,46.84,10/28/2019,174.79,,,10/28/2019,106.60,,,10/28/2019,41.39,,,10/28/2019,118.58,,,,,,,,,,,,,,,,,,,10/28/2019,45.60,10/28/2019,32.99,,,,,10/28/2019,NA,,
,,,,,,,10/25/2019,246.58,10/25/2019,211.80,,,10/25/2019,244.91,,,,,,,10/25/2019,36.91,,,,,10/25/2019,60.37,,,,,10/25/2019,2.96,,,10/25/2019,"1,761.33",,,,,,,,,,10/25/2019,126.03,,,10/25/2019,140.73,10/25/2019,31.72,10/25/2019,51.57,,,10/25/2019,73.17,,,,,,,10/25/2019,263.07,,,,,10/25/2019,"1,264.30",,,,,,,10/25/2019,46.32,,,,,10/25/2019,2.82,,,,,,,,,,,10/25/2019,52.80,10/25/2019,91.75,,,10/25/2019,288.09,10/25/2019,130.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/25/2019,214.23,,,,,,,10/25/2019,46.37,10/25/2019,171.49,,,10/25/2019,107.24,,,10/25/2019,40.27,,,10/25/2019,118.26,,,,,,,,,,,,,,,,,,,10/25/2019,45.89,10/25/2019,32.41,,,,,10/25/2019,NA,,
,,,,,,,10/24/2019,243.58,10/24/2019,210.26,,,10/24/2019,244.51,,,,,,,10/24/2019,36.82,,,,,10/24/2019,60.58,,,,,10/24/2019,3.12,,,10/24/2019,"1,780.78",,,,,,,,,,10/24/2019,125.03,,,10/24/2019,139.94,10/24/2019,31.36,10/24/2019,51.10,,,10/24/2019,72.30,,,,,,,10/24/2019,259.49,,,,,10/24/2019,"1,259.11",,,,,,,10/24/2019,46.28,,,,,10/24/2019,2.96,,,,,,,,,,,10/24/2019,52.90,10/24/2019,91.26,,,10/24/2019,286.61,10/24/2019,130.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/24/2019,211.05,,,,,,,10/24/2019,45.76,10/24/2019,170.11,,,10/24/2019,108.26,,,10/24/2019,39.36,,,10/24/2019,116.41,,,,,,,,,,,,,,,,,,,10/24/2019,46.18,10/24/2019,32.30,,,,,10/24/2019,NA,,
,,,,,,,10/23/2019,243.18,10/23/2019,210.96,,,10/23/2019,247.80,,,,,,,10/23/2019,37.74,,,,,10/23/2019,60.88,,,,,10/23/2019,3.00,,,10/23/2019,"1,762.17",,,,,,,,,,10/23/2019,125.12,,,10/23/2019,137.24,10/23/2019,31.42,10/23/2019,50.93,,,10/23/2019,72.45,,,,,,,10/23/2019,263.51,,,,,10/23/2019,"1,257.63",,,,,,,10/23/2019,46.55,,,,,10/23/2019,2.82,,,,,,,,,,,10/23/2019,53.15,10/23/2019,91.57,,,10/23/2019,290.21,10/23/2019,131.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/23/2019,211.32,,,,,,,10/23/2019,45.91,10/23/2019,172.91,,,10/23/2019,108.18,,,10/23/2019,39.65,,,10/23/2019,116.49,,,,,,,,,,,,,,,,,,,10/23/2019,45.65,10/23/2019,33.24,,,,,10/23/2019,NA,,
,,,,,,,10/22/2019,239.96,10/22/2019,210.62,,,10/22/2019,249.48,,,,,,,10/22/2019,38.17,,,,,10/22/2019,60.77,,,,,10/22/2019,3.25,,,10/22/2019,"1,765.73",,,,,,,,,,10/22/2019,124.79,,,10/22/2019,136.37,10/22/2019,31.20,10/22/2019,50.62,,,10/22/2019,72.06,,,,,,,10/22/2019,260.25,,,,,10/22/2019,"1,241.20",,,,,,,10/22/2019,46.51,,,,,10/22/2019,3.06,,,,,,,,,,,10/22/2019,53.24,10/22/2019,91.21,,,10/22/2019,290.11,10/22/2019,132.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/22/2019,209.60,,,,,,,10/22/2019,45.38,10/22/2019,170.38,,,10/22/2019,107.50,,,10/22/2019,39.51,,,10/22/2019,118.61,,,,,,,,,,,,,,,,,,,10/22/2019,45.25,10/22/2019,33.45,,,,,10/22/2019,NA,,
,,,,,,,10/21/2019,240.51,10/21/2019,211.49,,,10/21/2019,243.92,,,,,,,10/21/2019,38.23,,,,,10/21/2019,60.75,,,,,10/21/2019,3.50,,,10/21/2019,"1,785.66",,,,,,,,,,10/21/2019,123.55,,,10/21/2019,138.43,10/21/2019,31.02,10/21/2019,50.46,,,10/21/2019,71.81,,,,,,,10/21/2019,253.07,,,,,10/21/2019,"1,244.28",,,,,,,10/21/2019,46.54,,,,,10/21/2019,3.27,,,,,,,,,,,10/21/2019,54.55,10/21/2019,90.88,,,10/21/2019,287.15,10/21/2019,130.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/21/2019,209.25,,,,,,,10/21/2019,44.98,10/21/2019,166.74,,,10/21/2019,109.13,,,10/21/2019,40.29,,,10/21/2019,119.05,,,,,,,,,,,,,,,,,,,10/21/2019,44.71,10/21/2019,32.74,,,,,10/21/2019,NA,,
,,,,,,,10/18/2019,236.41,10/18/2019,208.76,,,10/18/2019,245.34,,,,,,,10/18/2019,38.47,,,,,10/18/2019,61.05,,,,,10/18/2019,3.54,,,10/18/2019,"1,757.51",,,,,,,,,,10/18/2019,120.56,,,10/18/2019,137.41,10/18/2019,30.35,10/18/2019,49.97,,,10/18/2019,69.74,,,,,,,10/18/2019,249.40,,,,,10/18/2019,"1,244.41",,,,,,,10/18/2019,46.10,,,,,10/18/2019,3.33,,,,,,,,,,,10/18/2019,53.97,10/18/2019,89.69,,,10/18/2019,289.26,10/18/2019,130.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/18/2019,206.52,,,,,,,10/18/2019,43.66,10/18/2019,166.88,,,10/18/2019,108.41,,,10/18/2019,39.86,,,10/18/2019,116.76,,,,,,,,,,,,,,,,,,,10/18/2019,44.67,10/18/2019,32.21,,,,,10/18/2019,NA,,
,,,,,,,10/17/2019,235.28,10/17/2019,208.62,,,10/17/2019,243.67,,,,,,,10/17/2019,37.81,,,,,10/17/2019,60.41,,,,,10/17/2019,3.52,,,10/17/2019,"1,787.48",,,,,,,,,,10/17/2019,120.35,,,10/17/2019,139.69,10/17/2019,30.26,10/17/2019,49.61,,,10/17/2019,69.60,,,,,,,10/17/2019,249.25,,,,,10/17/2019,"1,252.80",,,,,,,10/17/2019,45.90,,,,,10/17/2019,3.31,,,,,,,,,,,10/17/2019,54.06,10/17/2019,89.38,,,10/17/2019,285.50,10/17/2019,132.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/17/2019,206.46,,,,,,,10/17/2019,43.44,10/17/2019,164.77,,,10/17/2019,107.74,,,10/17/2019,40.37,,,10/17/2019,119.10,,,,,,,,,,,,,,,,,,,10/17/2019,44.06,10/17/2019,31.98,,,,,10/17/2019,NA,,
,,,,,,,10/16/2019,234.37,10/16/2019,209.29,,,10/16/2019,236.99,,,,,,,10/16/2019,37.79,,,,,10/16/2019,60.29,,,,,10/16/2019,3.51,,,10/16/2019,"1,777.43",,,,,,,,,,10/16/2019,119.68,,,10/16/2019,140.41,10/16/2019,30.17,10/16/2019,49.59,,,10/16/2019,69.50,,,,,,,10/16/2019,245.02,,,,,10/16/2019,"1,243.00",,,,,,,10/16/2019,45.96,,,,,10/16/2019,3.30,,,,,,,,,,,10/16/2019,54.34,10/16/2019,89.45,,,10/16/2019,275.37,10/16/2019,130.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2019,207.42,,,,,,,10/16/2019,42.79,10/16/2019,161.47,,,10/16/2019,107.49,,,10/16/2019,41.64,,,10/16/2019,117.41,,,,,,,,,,,,,,,,,,,10/16/2019,44.91,10/16/2019,31.99,,,,,10/16/2019,NA,,
,,,,,,,10/15/2019,235.32,10/15/2019,209.38,,,10/15/2019,238.59,,,,,,,10/15/2019,37.90,,,,,10/15/2019,60.55,,,,,10/15/2019,3.52,,,10/15/2019,"1,767.38",,,,,,,,,,10/15/2019,119.96,,,10/15/2019,141.58,10/15/2019,29.73,10/15/2019,50.11,,,10/15/2019,71.22,,,,,,,10/15/2019,248.94,,,,,10/15/2019,"1,242.24",,,,,,,10/15/2019,46.19,,,,,10/15/2019,3.33,,,,,,,,,,,10/15/2019,54.68,10/15/2019,89.95,,,10/15/2019,276.64,10/15/2019,129.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/15/2019,206.46,,,,,,,10/15/2019,42.53,10/15/2019,160.16,,,10/15/2019,108.07,,,10/15/2019,41.83,,,10/15/2019,117.59,,,,,,,,,,,,,,,,,,,10/15/2019,47.06,10/15/2019,31.70,,,,,10/15/2019,NA,,
,,,,,,,10/14/2019,235.87,10/14/2019,207.91,,,10/14/2019,220.59,,,,,,,10/14/2019,37.47,,,,,10/14/2019,59.60,,,,,10/14/2019,3.51,,,10/14/2019,"1,736.43",,,,,,,,,,10/14/2019,116.45,,,10/14/2019,139.55,10/14/2019,29.14,10/14/2019,49.27,,,10/14/2019,70.24,,,,,,,10/14/2019,234.82,,,,,10/14/2019,"1,217.77",,,,,,,10/14/2019,45.75,,,,,10/14/2019,3.33,,,,,,,,,,,10/14/2019,54.21,10/14/2019,89.34,,,10/14/2019,264.00,10/14/2019,129.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2019,205.82,,,,,,,10/14/2019,42.25,10/14/2019,151.58,,,10/14/2019,108.23,,,10/14/2019,41.28,,,10/14/2019,116.39,,,,,,,,,,,,,,,,,,,10/14/2019,47.11,10/14/2019,31.39,,,,,10/14/2019,NA,,
,,,,,,,10/11/2019,236.21,10/11/2019,208.08,,,10/11/2019,222.07,,,,,,,10/11/2019,37.58,,,,,10/11/2019,59.93,,,,,10/11/2019,3.58,,,10/11/2019,"1,731.92",,,,,,,,,,10/11/2019,116.14,,,10/11/2019,139.68,10/11/2019,28.91,10/11/2019,49.21,,,10/11/2019,70.10,,,,,,,10/11/2019,237.55,,,,,10/11/2019,"1,215.71",,,,,,,10/11/2019,45.84,,,,,10/11/2019,3.37,,,,,,,,,,,10/11/2019,54.42,10/11/2019,89.42,,,10/11/2019,266.26,10/11/2019,130.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/11/2019,204.68,,,,,,,10/11/2019,41.93,10/11/2019,152.40,,,10/11/2019,107.93,,,10/11/2019,40.32,,,10/11/2019,116.40,,,,,,,,,,,,,,,,,,,10/11/2019,47.51,10/11/2019,31.46,,,,,10/11/2019,NA,,
,,,,,,,10/10/2019,230.09,10/10/2019,206.86,,,10/10/2019,223.73,,,,,,,10/10/2019,37.42,,,,,10/10/2019,59.83,,,,,10/10/2019,3.64,,,10/10/2019,"1,720.26",,,,,,,,,,10/10/2019,114.21,,,10/10/2019,139.10,10/10/2019,28.45,10/10/2019,48.65,,,10/10/2019,68.62,,,,,,,10/10/2019,237.23,,,,,10/10/2019,"1,209.47",,,,,,,10/10/2019,44.96,,,,,10/10/2019,3.43,,,,,,,,,,,10/10/2019,54.06,10/10/2019,87.67,,,10/10/2019,261.15,10/10/2019,129.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/10/2019,199.87,,,,,,,10/10/2019,41.05,10/10/2019,150.83,,,10/10/2019,107.14,,,10/10/2019,39.85,,,10/10/2019,115.02,,,,,,,,,,,,,,,,,,,10/10/2019,47.42,10/10/2019,30.52,,,,,10/10/2019,NA,,
